name	count_reads_SRX	count_reads_ER14	count_reads_ER23	count_reads_ER16	count_reads_ER18	count_reads_ER17	count_reads_ER21	count_reads_ER13	count_reads_ER22	count_reads_ER15	count_reads_ER19	count_reads_ER12	count_reads_ER20	gene
ENST00000701201.1	3	0	0	0	0	0	0	0	0	0	0	0	0	RFX3-DT
ENST00000423112.2	3	0	0	0	0	0	0	0	0	0	0	0	0	RFX3-DT
ENST00000661858.1	0	0	0	0	0	0	0	0	0	1	0	2	0	ENSG00000286162
ENST00000251879.10	37	0	0	0	0	0	0	0	0	0	0	0	1	RIC1
ENST00000414202.7	37	0	0	0	0	0	0	0	0	0	0	0	1	RIC1
ENST00000418622.7	37	0	0	0	0	0	0	0	0	0	0	0	1	RIC1
ENST00000381306.7	5	0	0	0	1	0	0	0	0	0	0	0	0	KDM4C
ENST00000381309.8	5	0	0	0	1	0	0	0	0	0	0	0	0	KDM4C
ENST00000428870.6	5	0	0	0	1	0	0	0	0	0	0	0	0	KDM4C
ENST00000652129.1	0	1	0	0	4	0	0	1	0	1	0	5	1	ENSG00000291185
ENST00000652088.1	0	1	0	0	4	0	0	1	0	1	0	5	1	ENSG00000291185
ENST00000380641.4	0	0	0	0	0	0	0	0	0	0	0	0	0	CNTLN
ENST00000380647.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CNTLN
ENST00000698394.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MIR31HG
ENST00000698377.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MIR31HG
ENST00000698378.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MIR31HG
ENST00000701417.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MIR31HG
ENST00000580900.5	0	0	0	0	0	0	0	0	1	0	0	0	0	MTAP
ENST00000617908.4	0	0	0	0	0	0	0	0	0	0	0	0	0	UNC13B
ENST00000619578.4	0	0	0	0	0	0	0	0	0	0	0	0	0	UNC13B
ENST00000396787.5	0	0	0	0	0	0	0	0	0	0	0	0	0	UNC13B
ENST00000635942.2	0	0	0	0	0	0	0	0	0	0	0	0	0	UNC13B
ENST00000378495.7	0	0	0	0	0	0	0	0	0	0	0	0	0	UNC13B
ENST00000690347.1	48	0	0	2	2	0	0	3	0	3	2	4	3	ENSG00000291075
ENST00000687775.1	48	0	0	2	2	0	0	3	0	3	2	4	3	ENSG00000291075
ENST00000690313.1	48	0	0	2	2	0	0	3	0	3	2	4	3	ENSG00000291075
ENST00000456520.5	0	2	0	0	6	1	1	2	0	0	2	4	3	ZNG1F
ENST00000377391.8	0	2	0	0	6	1	1	2	0	0	2	4	3	ZNG1F
ENST00000377182.5	0	0	0	2	3	2	4	1	0	0	2	2	0	MAMDC2
ENST00000376718.8	0	0	0	0	0	0	0	0	0	0	0	0	0	PRUNE2
ENST00000428286.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PRUNE2
ENST00000443509.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PRUNE2
ENST00000662757.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMD3-AS1
ENST00000376438.5	1	0	0	0	0	0	0	0	0	0	0	0	0	FRMD3
ENST00000304195.8	1	0	0	0	0	0	0	0	0	0	0	0	0	FRMD3
ENST00000358077.9	2	9	13	11	21	11	16	40	13	19	26	41	32	DAPK1
ENST00000472284.5	2	9	13	11	21	11	16	40	13	19	26	41	32	DAPK1
ENST00000469640.6	2	9	13	11	21	11	16	40	13	19	26	41	32	DAPK1
ENST00000408954.8	2	9	13	11	21	11	16	40	13	19	26	41	32	DAPK1
ENST00000622514.4	2	9	13	11	21	11	16	40	13	19	26	41	32	DAPK1
ENST00000491893.5	2	9	13	11	21	11	16	40	13	19	26	41	32	DAPK1
ENST00000375360.7	20	2	0	0	1	0	1	3	1	0	0	1	0	PTPDC1
ENST00000650567.1	20	2	0	0	1	0	1	3	1	0	0	1	0	PTPDC1
ENST00000620992.5	20	2	0	0	1	0	1	3	1	0	0	1	0	PTPDC1
ENST00000288976.3	20	2	0	0	1	0	1	3	1	0	0	1	0	PTPDC1
ENST00000602652.2	0	0	1	0	2	0	0	0	0	0	0	0	0	LINC02603
ENST00000289081.8	2	0	0	0	0	0	1	0	0	0	0	0	0	FANCC
ENST00000375305.6	2	0	0	0	0	0	1	0	0	0	0	0	0	FANCC
ENST00000490972.7	2	0	0	0	0	0	1	0	0	0	0	0	0	FANCC
ENST00000696262.1	2	0	0	0	0	0	1	0	0	0	0	0	0	FANCC
ENST00000534123.5	3	0	0	0	1	0	0	0	0	0	0	0	0	SUGT1P4-STRA6LP-CCDC180
ENST00000262455.7	33	59	100	102	340	96	154	214	100	85	221	206	300	ERP44
ENST00000690739.1	33	59	100	102	340	96	154	214	100	85	221	206	300	ERP44
ENST00000687093.1	33	59	100	102	340	96	154	214	100	85	221	206	300	ERP44
ENST00000689406.1	33	59	100	102	340	96	154	214	100	85	221	206	300	ERP44
ENST00000262457.7	0	0	0	0	0	0	0	0	0	0	2	0	0	INVS
ENST00000262456.6	0	0	0	0	0	0	0	0	0	0	2	0	0	INVS
ENST00000495708.5	0	0	0	0	0	0	0	0	0	0	0	0	0	FSD1L
ENST00000481272.6	0	0	0	0	0	0	0	0	0	0	0	0	0	FSD1L
ENST00000484973.5	0	0	0	0	0	0	0	0	0	0	0	0	0	FSD1L
ENST00000394926.7	0	0	0	0	0	0	0	0	0	0	0	0	0	FSD1L
ENST00000674633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000676310.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000374469.6	0	1	0	0	0	0	0	0	0	2	0	0	0	SVEP1
ENST00000374232.8	0	0	0	0	0	0	0	0	0	0	0	0	0	SNX30
ENST00000374140.6	0	0	0	0	0	0	0	0	0	0	0	1	0	RGS3
ENST00000313400.9	4	0	0	0	0	0	0	0	0	0	0	0	0	ASTN2
ENST00000288520.9	4	0	0	0	0	0	0	0	0	0	0	0	0	ASTN2
ENST00000341734.8	4	0	0	0	0	0	0	0	0	0	0	0	0	ASTN2
ENST00000361209.6	4	0	0	0	0	0	0	0	0	0	0	0	0	ASTN2
ENST00000361477.8	4	0	0	0	0	0	0	0	0	0	0	0	0	ASTN2
ENST00000373855.7	9	0	0	0	0	0	0	0	0	0	0	0	0	CNTRL
ENST00000373847.6	9	0	0	0	0	0	0	0	0	0	0	0	0	CNTRL
ENST00000658975.1	0	0	0	0	0	0	0	0	0	0	0	0	1	ENSG00000227355
ENST00000688457.1	0	0	0	0	0	0	0	0	0	0	0	0	1	ENSG00000227355
ENST00000336505.11	0	0	0	0	0	0	0	0	0	0	0	0	0	SCAI
ENST00000373549.8	0	0	0	0	0	0	0	0	0	0	0	0	0	SCAI
ENST00000682582.1	1	0	0	0	0	0	0	0	0	0	0	0	1	SPATA6L
ENST00000707146.1	1	0	0	0	0	0	0	0	0	0	0	0	1	SPATA6L
ENST00000381890.9	1	0	0	0	0	0	0	0	0	0	0	0	1	SPATA6L
ENST00000475086.5	1	0	0	0	0	0	0	0	0	0	0	0	1	SPATA6L
ENST00000707147.1	1	0	0	0	0	0	0	0	0	0	0	0	1	SPATA6L
ENST00000644715.2	0	0	0	0	0	0	0	0	1	0	0	0	0	MTAP
ENST00000460874.6	0	0	0	0	0	0	0	0	1	0	0	0	0	MTAP
ENST00000375482.8	9	0	0	0	0	0	0	0	0	0	0	0	0	FGD3
ENST00000416701.6	9	0	0	0	0	0	0	0	0	0	0	0	0	FGD3
ENST00000468206.6	9	0	0	0	0	0	0	0	0	0	0	0	0	FGD3
ENST00000337352.10	9	0	0	0	0	0	0	0	0	0	0	0	0	FGD3
ENST00000529487.3	3	0	0	0	1	0	0	0	0	0	0	0	0	CCDC180
ENST00000375175.1	0	0	0	1	1	0	0	0	2	0	0	0	0	TMOD1
ENST00000223528.6	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000675668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000357998.10	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000448551.6	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000674767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FKTN
ENST00000373850.6	9	0	0	0	0	0	0	0	0	0	0	0	0	CNTRL
ENST00000376042.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CCNB3
ENST00000276014.11	0	0	0	0	0	0	0	0	0	0	0	0	0	CCNB3
ENST00000453318.6	0	0	0	0	0	0	0	0	0	0	0	0	0	MID1
ENST00000380785.5	0	0	0	0	0	0	0	0	0	0	0	0	0	MID1
ENST00000380787.5	0	0	0	0	0	0	0	0	0	0	0	0	0	MID1
ENST00000689773.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MID1
ENST00000656302.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMPD4
ENST00000640291.2	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMPD4
ENST00000672010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMPD4
ENST00000380682.5	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMPD4
ENST00000675598.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMPD4
ENST00000616992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	FRMPD4
ENST00000357033.9	0	0	0	0	0	0	0	0	0	0	0	0	0	DMD
ENST00000378677.6	0	0	0	0	0	0	0	0	0	0	0	0	0	DMD
ENST00000465127.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000250349
ENST00000674586.1	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000674867.1	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000382899.9	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000536777.6	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000543216.6	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000377967.9	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000611820.5	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000683021.1	3	0	0	0	0	0	0	1	0	0	0	0	0	KDM6A
ENST00000337990.2	4	0	0	0	0	0	0	0	0	0	0	0	0	ZC4H2
ENST00000680612.1	0	0	0	0	0	0	1	0	1	0	2	0	0	OPHN1
ENST00000355520.6	0	0	0	0	0	0	1	0	1	0	2	0	0	OPHN1
ENST00000679822.1	0	0	0	0	0	0	1	0	1	0	2	0	0	OPHN1
ENST00000679748.1	0	0	0	0	0	0	1	0	1	0	2	0	0	OPHN1
ENST00000681408.1	0	0	0	0	0	0	1	0	1	0	2	0	0	OPHN1
ENST00000648922.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000285547
ENST00000373573.9	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000373583.6	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000648452.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000647886.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000647654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000373589.9	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000647859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000647980.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000647594.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000650604.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000373568.7	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000648139.1	0	0	0	0	0	0	0	0	0	0	0	0	0	HDAC8
ENST00000587091.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC16A2
ENST00000373275.5	7	0	0	0	0	0	0	0	0	0	0	0	0	BRWD3
ENST00000357749.7	0	0	0	0	0	0	0	0	0	0	0	0	0	CHM
ENST00000615443.1	0	0	0	0	0	0	0	0	0	0	0	0	0	CHM
ENST00000324765.13	3	0	0	0	0	0	0	0	0	0	0	0	0	DIAPH2
ENST00000674236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000288597
ENST00000355610.9	11	23	20	7	46	11	17	49	13	39	22	67	39	MORC4
ENST00000255495.7	11	23	20	7	46	11	17	49	13	39	22	67	39	MORC4
ENST00000372072.7	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM164
ENST00000372073.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM164
ENST00000372068.7	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM164
ENST00000288381.4	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM164
ENST00000681652.1	0	1	0	0	0	1	0	2	1	0	0	1	2	CUL4B
ENST00000245838.13	2	0	0	0	0	0	0	1	0	0	0	0	0	THOC2
ENST00000355725.8	2	0	0	0	0	0	0	1	0	0	0	0	0	THOC2
ENST00000370460.7	0	0	0	0	0	0	0	0	0	0	0	0	0	AFF2
ENST00000342251.7	0	0	0	0	0	0	0	0	0	0	0	0	0	AFF2
ENST00000370458.5	0	0	0	0	0	0	0	0	0	0	0	0	0	AFF2
ENST00000370457.9	0	0	0	0	0	0	0	0	0	0	0	0	0	AFF2
ENST00000286437.7	0	0	0	0	0	0	0	0	0	0	0	0	0	AFF2
ENST00000676302.1	0	0	0	0	0	0	0	0	0	0	0	0	0	NHS
ENST00000380060.7	0	0	0	0	0	0	0	0	0	0	0	0	0	NHS
ENST00000453902.1	0	0	0	0	0	0	1	2	1	0	2	2	0	LINC01456
ENST00000689646.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000361511.9	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000692488.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000471570.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000496616.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000470157.2	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000349874.10	0	0	0	0	0	0	0	0	0	0	0	0	0	PPEF1
ENST00000338883.9	0	0	0	0	0	0	1	0	0	0	0	0	0	MAP3K15
ENST00000379510.5	5	0	0	0	0	0	0	0	0	0	0	0	0	CNKSR2
ENST00000425654.7	5	0	0	0	0	0	0	0	0	0	0	0	0	CNKSR2
ENST00000645245.1	5	0	0	0	0	0	0	0	0	0	0	0	0	CNKSR2
ENST00000644585.1	5	0	0	0	0	0	0	0	0	0	0	0	0	CNKSR2
ENST00000644295.1	5	0	0	0	0	0	0	0	0	0	0	0	0	CNKSR2
ENST00000379374.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PHEX
ENST00000684356.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PHEX
ENST00000378621.7	0	0	0	0	0	0	0	0	0	0	0	0	0	LANCL3
ENST00000378619.4	0	0	0	0	0	0	0	0	0	0	0	0	0	LANCL3
ENST00000421587.8	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000644347.1	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000378168.8	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000675354.1	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000378163.7	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000644219.1	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000645566.1	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000645986.2	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000442742.7	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000378158.6	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000378154.3	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000646120.2	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000378166.9	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000644770.1	1	0	0	0	0	0	0	0	0	0	0	0	0	CASK
ENST00000420999.2	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC2
ENST00000616978.5	1	0	0	0	0	0	0	0	0	0	0	1	1	SLC9A7
ENST00000328306.4	1	0	0	0	0	0	0	0	0	0	0	1	1	SLC9A7
ENST00000376091.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CLCN5
ENST00000376088.7	0	0	0	0	0	0	0	0	0	0	0	0	0	CLCN5
ENST00000482218.2	0	0	0	0	0	0	0	0	0	0	0	0	0	CLCN5
ENST00000637096.1	2	0	0	1	0	0	0	0	0	1	0	0	1	NBDY
ENST00000374922.9	2	0	0	1	0	0	0	0	0	1	0	0	1	NBDY
ENST00000423617.2	2	0	0	1	0	0	0	0	0	1	0	0	1	NBDY
ENST00000374900.5	1	0	0	0	0	0	0	0	0	0	0	0	0	FAAH2
ENST00000661141.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC01278
ENST00000253401.10	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000671741.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000374878.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000374870.8	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000671907.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000637040.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000636048.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000638021.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000624538.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000672194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000637520.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000637417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000637557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000437457.6	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000623517.3	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000624210.3	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000635729.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000637723.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000637178.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000635967.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000374872.4	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000624843.3	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000636392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000636926.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000636276.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF9
ENST00000696368.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ZC3H12B
ENST00000338957.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ZC3H12B
ENST00000374690.9	0	0	0	0	0	0	0	0	0	0	0	0	0	AR
ENST00000374553.6	0	0	0	0	0	0	0	0	0	0	0	0	0	EDA
ENST00000374552.9	0	0	0	0	0	0	0	0	0	0	0	0	0	EDA
ENST00000524573.5	0	0	0	0	0	0	0	0	0	0	0	0	0	EDA
ENST00000374403.4	0	0	0	0	0	0	0	0	0	0	0	0	0	KIF4A
ENST00000373542.9	0	0	0	0	0	0	0	0	0	0	0	0	0	PHKA1
ENST00000373545.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PHKA1
ENST00000339490.7	0	0	0	0	0	0	0	0	0	0	0	0	0	PHKA1
ENST00000541944.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PHKA1
ENST00000373539.3	0	0	0	0	0	0	0	0	0	0	0	0	0	PHKA1
ENST00000638681.1	2	0	1	0	0	0	0	0	0	0	0	0	1	FTX
ENST00000652319.1	2	0	1	0	0	0	0	0	0	0	0	0	1	FTX
ENST00000055682.12	0	0	0	0	0	0	0	0	0	0	0	0	0	NEXMIF
ENST00000616200.2	0	0	0	0	0	0	0	0	0	0	0	0	0	NEXMIF
ENST00000642681.2	0	0	0	0	0	0	0	0	0	0	0	0	0	NEXMIF
ENST00000253577.9	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000373394.8	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000669573.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000644766.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000339447.8	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000645829.3	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000620875.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ABCB7
ENST00000652605.1	15	0	0	0	0	0	0	0	0	0	0	0	0	UPRT
ENST00000644362.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PGK1
ENST00000358130.7	0	0	0	0	0	0	0	0	0	0	0	0	0	HMGN5
ENST00000373212.6	1	0	0	0	0	0	0	0	0	0	0	0	0	SH3BGRL
ENST00000373173.7	2	0	0	0	1	0	0	1	0	0	0	3	4	APOOL
ENST00000644105.2	0	0	0	0	0	0	0	0	0	0	0	0	0	SATL1
ENST00000646235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	SATL1
ENST00000646118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	SATL1
ENST00000602463.5	5	1	0	1	1	1	0	5	2	3	1	4	3	ENSG00000271147
ENST00000486740.6	5	1	0	1	1	1	0	5	2	3	1	4	3	ENSG00000271147
ENST00000357242.10	0	0	0	0	0	0	0	0	0	0	1	0	0	TBC1D8B
ENST00000276175.7	0	0	0	0	0	0	0	0	0	0	1	0	0	TBC1D8B
ENST00000262843.11	2	0	0	0	0	0	0	0	0	0	0	0	0	MID2
ENST00000443968.2	2	0	0	0	0	0	0	0	0	0	0	0	0	MID2
ENST00000372216.8	0	0	0	0	0	0	0	0	0	0	0	0	0	COL4A6
ENST00000394872.6	0	0	0	0	0	0	0	0	0	0	0	0	0	COL4A6
ENST00000538570.5	0	0	0	0	0	0	0	0	0	0	0	0	0	COL4A6
ENST00000621266.4	0	0	0	0	0	0	0	0	0	0	0	0	0	COL4A6
ENST00000334504.12	0	0	0	0	0	0	0	0	0	0	0	0	0	COL4A6
ENST00000371882.5	0	0	0	0	0	0	0	0	0	0	0	0	0	KLHL13
ENST00000540167.6	0	0	0	0	0	0	0	0	0	0	0	0	0	KLHL13
ENST00000541812.5	0	0	0	0	0	0	0	0	0	0	0	0	0	KLHL13
ENST00000217909.8	0	2	0	0	0	0	0	0	0	1	1	1	0	SLC25A43
ENST00000338144.8	3	0	0	1	0	0	0	2	0	0	0	1	0	ENOX2
ENST00000394363.6	3	0	0	1	0	0	0	2	0	0	0	1	0	ENOX2
ENST00000370935.5	3	0	0	1	0	0	0	2	0	0	0	1	0	ENOX2
ENST00000714528.1	3	0	0	1	0	0	0	2	0	0	0	1	0	ENOX2
ENST00000714529.1	3	0	0	1	0	0	0	2	0	0	0	1	0	ENOX2
ENST00000686943.1	3	0	0	1	0	0	0	2	0	0	0	1	0	ENOX2
ENST00000441399.3	0	0	0	0	0	0	0	1	0	0	0	0	0	RAP2C-AS1
ENST00000370818.8	0	0	0	0	0	0	0	0	0	0	0	0	0	GPC3
ENST00000394299.7	0	0	0	0	0	0	0	0	0	0	0	0	0	GPC3
ENST00000689310.1	0	0	0	0	0	0	0	0	0	0	0	0	0	GPC3
ENST00000631057.2	0	0	0	0	0	0	0	0	0	0	0	0	0	GPC3
ENST00000701317.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000291054
ENST00000687978.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000291054
ENST00000360256.9	3	0	0	0	0	0	0	0	0	0	0	0	0	F8
ENST00000334398.8	0	0	0	0	0	0	0	0	0	0	0	0	0	TMLHE
ENST00000675642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	TMLHE
ENST00000369439.4	0	0	0	0	0	0	0	0	0	0	0	0	0	TMLHE
ENST00000380659.4	0	0	0	0	0	0	0	1	0	0	0	0	0	TLR7
ENST00000359680.9	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000380579.6	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000683983.1	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000683569.1	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000458511.7	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000518847.2	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000519885.5	7	0	1	0	1	0	2	1	0	0	0	0	0	TRAPPC2
ENST00000669979.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PTCHD1-AS
ENST00000542639.6	0	0	0	1	0	0	0	0	1	1	0	0	2	MAOA
ENST00000688006.1	0	0	0	1	0	0	0	0	1	1	0	0	2	MAOA
ENST00000689087.1	0	0	0	1	0	0	0	0	1	1	0	0	2	MAOA
ENST00000338702.4	0	0	0	1	0	0	0	0	1	1	0	0	2	MAOA
ENST00000693128.1	0	0	0	1	0	0	0	0	1	1	0	0	2	MAOA
ENST00000686683.1	0	0	0	1	0	0	0	0	1	1	0	0	2	MAOA
ENST00000674498.1	0	0	0	1	1	0	0	0	0	2	0	0	0	GNL3L
ENST00000447788.6	4	0	0	0	0	0	0	0	0	0	0	0	0	ZC4H2
ENST00000374839.8	4	0	0	0	0	0	0	0	0	0	0	0	0	ZC4H2
ENST00000488608.5	4	0	0	0	0	0	0	0	0	0	0	0	0	ZC4H2
ENST00000374719.8	0	0	0	0	0	0	0	0	0	0	0	0	0	EDA2R
ENST00000451436.6	0	0	0	0	0	0	0	0	0	0	0	0	0	EDA2R
ENST00000373383.9	15	0	0	0	0	0	0	0	0	0	0	0	0	UPRT
ENST00000373379.5	15	0	0	0	0	0	0	0	0	0	0	0	0	UPRT
ENST00000530743.1	15	0	0	0	0	0	0	0	0	0	0	0	0	UPRT
ENST00000324342.7	0	0	1	0	0	0	0	0	0	1	0	0	0	RNF128
ENST00000255499.3	0	0	1	0	0	0	0	0	0	1	0	0	0	RNF128
ENST00000372466.8	0	0	0	0	0	0	0	0	0	0	0	0	0	NUP62CL
ENST00000491737.5	2	0	0	0	0	0	0	1	0	0	0	0	0	THOC2
ENST00000458525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000290740
ENST00000681787.1	0	0	0	0	0	0	0	0	0	0	0	0	0	XGY2
ENST00000651177.1	291	6	0	11	0	0	0	16	0	13	7	12	8	USP9Y
ENST00000338981.7	291	6	0	11	0	0	0	16	0	13	7	12	8	USP9Y
ENST00000373886.8	0	0	0	0	0	0	0	0	0	0	0	0	0	BICC1
ENST00000611255.5	0	0	0	0	0	0	0	0	0	0	0	0	0	LRMDA
ENST00000417816.2	0	0	0	0	0	0	0	0	0	0	0	0	0	NEBL
ENST00000376462.5	0	0	0	0	0	0	0	0	0	0	0	0	0	KIAA1217
ENST00000320985.14	15	0	0	0	0	0	0	0	0	0	0	0	0	ZEB1
